order_id,order_date_raw,category_raw,product_id,channel,quantity,unit_price,amount_raw
S19225,22.11.2024,Побутова техніка,P059,wholesale,1,5475.95,5475.95
S19226,2024-10-03,Ноутбуки,P011,wholesale,3,18767.63,56302.89
S19227,2024-02-22, ноутбуки ,P075,online,3,11263.47,"33790,41"
S19228,17.12.2024,НОУТБУКИ,P056,retail,1,18584.86,18584.86 грн
S19229,2025-09-12, аксесуари ,P053,retail,1,1261.17,"1261,17"
S19230,11.12.2025,Одяг,P040,retail,5,1630.35,"8151,75"
S19231,2025-04-05,Одяг ,P055,online,2,940.29,1 880.58
S19232,14.06.2024,Ноутбуки,P016,retail,5,21732.44,108662.20 грн
S19233,2025-11-15,одяг,P060,online,3,1948.79,"5846,37"
S19234,13.03.2024,Аксесуари,P023,retail,4,1643.82,6575.28
S19235,13.01.2024,ОДЯГ,P055,retail,2,2930.12,"5860,24"
S19236,2024-01-19, аксесуари ,P023,wholesale,5,1772.19,8860.95
S19237,26.10.2025,Побутова техніка,P034,online,4,17078.97,68315.88
S19238,16.06.2024,Аксесуари,P043,retail,1,1575.56,1575.56
S19239,2025-05-27,Аксесуари,P008,retail,3,723.17,2 169.51
S19240,22.02.2025,ОДЯГ,P025,retail,2,1531.52,3 063.04
S19241,12.04.2024, одяг ,P072,online,5,2143.29,10716.45
S19242,08.05.2024,Аксесуари ,P003,retail,5,457.78,2288.90
S19243,2024-03-05,ноутбуки,P056,online,1,32231.48,32231.48 грн
S19244,2025-03-30,аксесуари,P013,retail,3,1193.07,3 579.21
S19245,03.06.2025,одяг,P030,wholesale,3,1327.48,3982.44 грн
S19246,2025-06-30,Смартфони,P032,retail,5,16159.28,80796.40
S19247,08.07.2024,ноутбуки,P016,online,4,27566.26,"110265,04"
S19248,02.09.2024,смартфони,P032,wholesale,3,14643.87,43931.61
S19249,2025-11-25,Побутова техніка ,P004,retail,1,2628.43,2628.43
S19250,30.11.2025,Побутова техніка,P059,wholesale,4,3094.01,12376.04
S19251,2024-11-12,ноутбуки,P031,retail,2,29165.92,58331.84 грн
S19252,12.02.2025, побутова техніка ,P049,retail,2,17490.33,34980.66
S19253,23.12.2024,Одяг,P010,online,3,552.44,1657.32
S19254,2024-11-22, одяг ,P045,online,2,2257.21,4514.42
S19255,2025-09-28,Аксесуари,P048,online,5,214.26,-1071.30
S19256,28.12.2025,АКСЕСУАРИ,P023,online,2,571.35,1142.70 грн
S19257,30.08.2024,Смартфони,P022,online,1,24982.03,24982.03
S19258,2024-06-28,НОУТБУКИ,P021,online,5,23907.80,119539.00
S19259,10.08.2025,СМАРТФОНИ,P022,retail,2,8602.57,17205.14
S19260,09.05.2025,Аксесуари,P028,retail,5,1177.84,5 889.20
S19261,30.03.2025,Ноутбуки,P001,online,5,17621.94,88109.70
S19262,2025-10-16,Ноутбуки,P021,online,5,29868.06,149340.30
S19263,2024-05-03,Побутова техніка,P059,wholesale,3,5431.99,"16295,97"
S19264,2025-02-22, смартфони ,P042,retail,2,7886.47,15772.94
S19265,2024-12-01,одяг,P040,online,1,1214.94,1214.94
S19266,2024-04-05,Побутова техніка,P034,retail,1,12656.69,12656.69
S19267,2025-07-27,Побутова техніка ,P049,online,1,19843.48,19843.48
S19268,19.09.2025,Побутова техніка,P059,wholesale,3,11851.24,35 553.72
S19269,2025-10-21,Ноутбуки ,P011,online,5,26642.07,133210.35
S19270,2025-05-16,Ноутбуки,P001,retail,2,12695.83,25391.66
S19271,2024-06-14,ноутбуки,P041,retail,3,27318.96,81956.88
S19272,2024-12-25,аксесуари,P013,online,4,1961.02,7844.08
S19273,2024-03-28,АКСЕСУАРИ,P018,online,3,570.85,1 712.55
S19274,2025-04-26,Аксесуари ,P023,online,1,456.99,456.99
S19275,13.01.2025,НОУТБУКИ,P056,retail,2,28763.37,57526.74 грн
S19276,2025-09-04, одяг ,P010,retail,5,631.88,3159.40
S19277,15.11.2024,аксесуари,P018,retail,4,1315.81,(5263.24)
S19278,2024-04-25,аксесуари,P075,retail,4,1869.48,7477.92
S19279,2025-06-07,НОУТБУКИ,P031,wholesale,1,17334.15,17334.15 грн
S19280,2024-11-27,ОДЯГ,P073,retail,4,561.94,"2247,76"
S19281,2024-03-15,Побутова техніка ,P039,retail,5,19440.58,97202.90 грн
S19282,2024-01-09,Одяг,P055,retail,5,1695.19,"8475,95"
S19283,2024-07-12,Ноутбуки,P036,retail,4,19443.61,77 774.44
S19284,2024-03-08,СМАРТФОНИ,P032,wholesale,3,9936.33,29808.99
S19285,04.08.2024,Одяг,P020,retail,2,2532.53,5065.06
S19286,08.03.2025,Побутова техніка,P034,wholesale,3,13975.35,(41 926.05)
S19287,07.01.2025,Побутова техніка,P014,retail,4,19253.16,77012.64 грн
S19288,2024-03-23,ОДЯГ,P025,online,2,900.82,1801.64
S19289,07.03.2024,Аксесуари ,P033,online,4,1444.93,5779.72
S19290,22.07.2025,Аксесуари,P053,retail,4,1187.69,(4750.76)
S19291,14.11.2025,побутова техніка,P034,online,1,18480.36,"18480,36"
S19292,01.02.2025,одяг,P060,retail,5,2885.99,14429.95
S19293,14.10.2025,Побутова техніка,P039,wholesale,2,6797.52,"13595,04"
S19294,28.08.2025,НОУТБУКИ,P016,retail,2,24955.18,"49910,36"
S19295,2024-03-25, побутова техніка ,P054,online,3,3327.21,9981.63
S19296,11.09.2024,Побутова техніка,P029,retail,5,6089.72,30448.60 грн
S19297,2025-06-24,Аксесуари,P013,wholesale,1,1020.03,1 020.03
S19298,19.09.2025,ноутбуки,P056,online,5,20096.43,100482.15 грн
S19299,2025-08-02,ПОБУТОВА ТЕХНІКА,P024,retail,5,4942.93,24714.65
S19300,10.06.2025, одяг ,P025,retail,1,1263.44,"1263,44"
S19301,19.12.2025,Ноутбуки,P036,online,4,22227.66,88910.64
S19302,10.10.2024,Аксесуари,P018,online,2,1487.50,2975.00
S19303,2025-10-16,СМАРТФОНИ,P057,wholesale,2,6556.85,13113.70
S19304,10.11.2025,ОДЯГ,P050,retail,5,2719.47,13597.35
S19305,2024-11-03,одяг,P055,retail,1,451.12,451.12
S19306,2025-01-22,Ноутбуки,P021,retail,3,25919.39,77758.17
S19307,30.05.2024,Аксесуари,P053,wholesale,5,1458.89,7294.45
S19308,30.03.2025,аксесуари,P053,online,4,1346.35,5 385.40
S19309,22.06.2025,Аксесуари ,P069,retail,1,559.46,559.46
S19310,29.03.2025, одяг ,P020,wholesale,1,1797.02,"1797,02"
S19311,09.01.2025,Ноутбуки ,P036,online,1,34003.59,34003.59
S19312,04.08.2024,Побутова техніка ,P009,wholesale,4,6013.92,"24055,68"
S19313,2025-05-23,одяг,P030,online,3,581.80,"1745,40"
S19314,02.04.2025,Аксесуари,P033,online,5,1672.96,"8364,80"
S19315,2025-11-05,одяг,P020,retail,5,503.07,"2515,35"
S19316,28.09.2025,Смартфони,P007,online,2,24598.00,49196.00 грн
S19317,2025-07-30,аксесуари,P003,online,2,1636.51,3273.02
S19318,2025-04-29,Одяг ,P005,wholesale,5,955.68,"4778,40"
S19319,22.05.2024,Ноутбуки ,P031,retail,5,14930.72,74653.60
S19320,2024-04-22,Побутова техніка,P019,retail,2,9395.82,18791.64
S19321,07.05.2024,Смартфони,P032,wholesale,3,6940.71,20822.13
S19322,2024-03-02,Смартфони,P017,online,2,15654.15,"31308,30"
S19323,2025-07-13,одяг,P060,online,1,1951.97,1951.97
S19324,25.05.2025,одяг,P035,retail,1,1418.15,"1418,15"
S19325,2025-03-31,Побутова техніка,P009,online,4,10910.49,43641.96 грн
S19326,15.09.2025,АКСЕСУАРИ,P053,online,1,297.49,"297,49"
S19327,2025-09-07,НОУТБУКИ,P001,online,2,17761.04,"35522,08"
S19328,29.01.2024,смартфони,P007,online,2,21739.02,43478.04
S19329,28.02.2024,Одяг,P005,retail,4,2043.57,8 174.28
S19330,11.09.2025,Побутова техніка,P034,retail,3,19542.81,58628.43
S19331,2025-05-24,Ноутбуки,P001,wholesale,2,29883.56,"59767,12"
S19332,2024-06-01, смартфони ,P047,wholesale,2,18674.16,37348.32 грн
S19333,27.04.2025,ноутбуки,P021,online,1,26649.20,"26649,20"
S19334,23.03.2025,Одяг,P015,online,4,1127.43,4509.72
S19335,14.07.2024,Побутова техніка,P024,wholesale,5,19775.35,98876.75
S19336,12.05.2025,Ноутбуки,P011,online,4,16975.10,67900.40 грн
S19337,2024-02-21, побутова техніка ,P039,online,3,14072.77,42218.31
S19338,26.05.2025,Одяг,P015,online,4,2465.68,9 862.72
S19339,2024-11-17,АКСЕСУАРИ,P071,wholesale,3,1097.90,3293.70 грн
S19340,2025-09-23,Побутова техніка,P044,online,5,19788.04,"98940,20"
S19341,11.01.2024,НОУТБУКИ,P021,online,4,26478.12,105912.48
S19342,10.03.2024,Смартфони ,P032,online,1,23089.62,"23089,62"
S19343,2025-11-07, ноутбуки ,P056,retail,2,31738.73,63 477.46
S19344,2025-11-17,ОДЯГ,P055,retail,4,1445.65,5782.60
S19345,01.06.2024,Побутова техніка,P029,online,4,6645.01,26580.04
S19346,27.06.2024, ноутбуки ,P041,retail,4,33458.95,"133835,80"
S19347,13.08.2025,побутова техніка,P029,online,1,17021.14,(17021.14)
S19348,2024-04-04,аксесуари,P013,wholesale,5,1781.10,8 905.50
S19349,29.04.2025,НОУТБУКИ,P026,wholesale,3,22958.19,68874.57
S19350,2025-10-10,аксесуари,P048,retail,2,306.34,"612,68"
S19351,2025-08-21,ноутбуки,P073,online,2,30538.51,61077.02
S19352,05.07.2025,ОДЯГ,P045,online,3,670.97,"2012,91"
S19353,2025-05-19,АКСЕСУАРИ,P058,retail,1,1468.24,"1468,24"
S19354,2024-09-27, побутова техніка ,P009,retail,5,6393.83,31969.15
S19355,2025-07-04,Побутова техніка,P019,retail,3,10952.51,"32857,53"
S19356,2025-07-12,Аксесуари,P003,online,3,115.56,346.68
S19357,2024-03-25,Ноутбуки,P046,online,5,21413.55,107067.75 грн
S19358,2024-08-19,аксесуари,P053,online,1,476.83,476.83 грн
S19359,2024-06-05,НОУТБУКИ,P016,online,2,13169.05,26338.10
S19360,16.02.2025,Побутова техніка,P072,online,5,3930.72,19653.60
S19361,2025-03-28,Одяг,P060,online,2,2641.56,"5283,12"
S19362,26.04.2024,АКСЕСУАРИ,P028,online,5,806.30,4031.50
S19363,13.07.2025,Побутова техніка ,P024,online,3,10649.90,31949.70 грн
S19364,2025-10-04,Аксесуари,P023,online,3,1505.68,4 517.04
S19365,04.03.2025,ноутбуки,P036,online,4,18787.27,75149.08
S19366,2025-06-13, побутова техніка ,P014,online,1,5680.60,5680.60
S19367,23.02.2024,НОУТБУКИ,P046,online,3,11612.71,"34838,13"
S19368,22.07.2024,Побутова техніка,P009,retail,5,5465.22,27326.10
S19369,07.12.2025,Побутова техніка,P049,retail,1,18944.18,18944.18
S19370,2024-06-18,одяг,P045,online,5,2083.69,10418.45
S19371,2025-11-08,Смартфони,P037,wholesale,3,15850.00,(47 550.00)
S19372,2024-04-16,ноутбуки,P056,online,5,13992.86,69 964.30
S19373,2025-05-09,СМАРТФОНИ,P052,online,3,15125.30,45375.90 грн
S19374,02.07.2025,Аксесуари,P048,retail,4,209.91,839.64
S19375,14.01.2025,Аксесуари ,P038,online,2,1990.37,3980.74
S19376,27.11.2025, побутова техніка ,P009,retail,2,4274.25,8 548.50
S19377,2024-04-04,СМАРТФОНИ,P017,retail,5,4407.56,22037.80
S19378,26.07.2025,Аксесуари,P008,retail,5,1936.37,9681.85
S19379,2025-06-20,Ноутбуки,P056,online,1,15195.65,15195.65
S19380,16.11.2024,аксесуари,P008,retail,3,144.48,433.44
S19381,2024-12-24, одяг ,P010,retail,2,1137.51,"2275,02"
S19382,05.12.2024,ОДЯГ,P015,retail,3,2334.14,7002.42
S19383,19.04.2024,Одяг,P020,online,3,2851.36,8554.08
S19384,06.11.2025, аксесуари ,P048,wholesale,2,719.29,1438.58
S19385,24.07.2024,АКСЕСУАРИ,P033,online,5,1253.17,6265.85
S19386,2024-02-19,Побутова техніка,P034,wholesale,4,11455.52,45822.08
S19387,2025-10-18,Ноутбуки,P021,online,3,31261.17,93783.51
S19388,30.05.2025,одяг,P060,wholesale,4,815.34,3261.36
S19389,20.05.2025, смартфони ,P012,retail,1,9976.14,9 976.14
S19390,12.12.2024,Ноутбуки ,P062,online,4,22495.46,89981.84
S19391,2025-07-04,Одяг ,P010,online,5,2082.00,"10410,00"
S19392,2025-10-05, смартфони ,P007,retail,4,7752.81,31011.24
S19393,08.06.2024,Аксесуари,P013,online,4,237.06,"948,24"
S19394,2024-12-10,Ноутбуки,P021,retail,1,32905.70,-32905.70
S19395,30.01.2024,Одяг,P050,online,5,1667.16,8335.80
S19396,2024-06-26,ПОБУТОВА ТЕХНІКА,P044,online,4,8723.86,34895.44
S19397,2024-03-18,Смартфони,P012,online,3,11738.16,35214.48
S19398,2024-03-15,побутова техніка,P004,online,3,2644.75,7934.25
S19399,27.07.2024,СМАРТФОНИ,P052,online,1,23175.80,"23175,80"
S19400,2024-07-29,смартфони,P017,retail,4,7021.56,(28086.24)
S19401,06.06.2024,ОДЯГ,P010,online,1,2436.94,"2436,94"
S19402,2025-03-15,АКСЕСУАРИ,P018,retail,3,136.39,"409,17"
S19403,2025-02-21,ноутбуки,P041,retail,4,13066.87,52267.48
S19404,2024-10-28,смартфони,P022,online,4,3258.64,13034.56
S19405,15.09.2025,аксесуари,P043,online,2,1200.81,2 401.62
S19406,2024-11-15,Аксесуари,P043,online,5,523.39,-2616.95
S19407,2024-04-21,Смартфони,P002,online,1,5306.10,5306.10 грн
S19408,2024-09-12,Побутова техніка ,P024,retail,4,15979.05,"63916,20"
S19409,2024-12-26,Одяг,P035,online,1,846.51,846.51
S19410,2025-01-11,ноутбуки,P011,retail,4,18009.98,72039.92
S19411,05.12.2024,Аксесуари,P033,online,4,365.36,1461.44
S19412,2024-02-10,Одяг ,P050,retail,5,1517.66,7 588.30
S19413,19.06.2024, ноутбуки ,P021,online,4,9672.86,38 691.44
S19414,2025-07-16,побутова техніка,P014,retail,4,17390.89,"69563,56"
S19415,17.09.2025,СМАРТФОНИ,P032,online,5,3375.57,16877.85
S19416,2024-08-08,АКСЕСУАРИ,P023,retail,4,589.10,2356.40
S19417,29.12.2024,Ноутбуки,P051,online,5,12972.69,64863.45
S19418,02.05.2024,Одяг,P060,wholesale,1,1078.07,1078.07
S19419,2025-12-19,Побутова техніка ,P054,retail,5,6155.22,30776.10
S19420,21.03.2024,смартфони,P052,retail,4,8629.27,34517.08 грн
S19421,2025-07-22,АКСЕСУАРИ,P048,online,1,635.75,"635,75"
S19422,2024-02-04,Побутова техніка,P019,online,4,1711.61,6846.44
S19423,2025-03-04,одяг,P020,online,5,452.19,2260.95
S19424,2025-12-26,аксесуари,P038,wholesale,5,1969.60,9 848.00
S19425,20.10.2024,Ноутбуки,P046,retail,1,17932.39,17932.39
S19426,25.02.2024,аксесуари,P033,retail,4,514.41,2 057.64
S19427,22.09.2024,Аксесуари,P018,online,5,984.50,-4922.50
S19428,31.07.2024,Аксесуари,P048,retail,3,401.69,1205.07
S19429,25.03.2025,Одяг,P020,online,1,409.51,"409,51"
S19430,2025-11-25,СМАРТФОНИ,P032,online,3,13717.49,41152.47
S19431,06.11.2024,Смартфони,P002,wholesale,3,21627.25,64 881.75
S19432,28.01.2025,Смартфони,P057,retail,4,5512.85,22051.40
S19433,2025-01-26,ПОБУТОВА ТЕХНІКА,P059,retail,5,6417.83,32089.15 грн
S19434,27.02.2024,аксесуари,P043,online,1,1729.59,1729.59
S19435,2025-03-08, смартфони ,P022,retail,2,8184.20,16368.40
S19436,16.02.2024,Ноутбуки,P006,online,3,31543.30,94629.90 грн
S19437,2025-08-19,СМАРТФОНИ,P012,retail,2,4097.16,8194.32
S19438,03.10.2025, смартфони ,P032,wholesale,3,18885.74,56657.22
S19439,2025-12-08,Смартфони,P012,retail,5,8676.84,43384.20
S19440,2024-06-09,побутова техніка,P004,online,3,11827.67,35483.01
S19441,2024-02-24,Одяг ,P025,online,2,473.88,-947.76
S19442,03.04.2024,Ноутбуки,P021,retail,4,8162.77,32651.08 грн
S19443,2024-07-25,Одяг,P055,retail,4,1407.01,"5628,04"
S19444,30.08.2024,Побутова техніка,P059,online,2,11329.24,22 658.48
S19445,13.05.2025,Смартфони ,P047,retail,1,24560.13,24560.13 грн
S19446,24.01.2024,Побутова техніка,P014,online,1,3700.96,3700.96
S19447,2025-02-23,Смартфони,P032,online,4,19176.39,76705.56
S19448,02.03.2024,НОУТБУКИ,P056,online,5,13545.33,67726.65
S19449,2025-12-12,Ноутбуки,P011,retail,3,18019.74,54059.22 грн
S19450,30.01.2024,Ноутбуки ,P001,retail,3,18497.15,55491.45
S19451,04.05.2025,ПОБУТОВА ТЕХНІКА,P039,wholesale,3,18307.92,54923.76
S19452,30.01.2024,побутова техніка,P044,online,3,14174.86,"42524,58"
S19453,2025-04-18, одяг ,P040,wholesale,4,2078.34,8313.36
S19454,12.06.2025, одяг ,P035,online,3,2990.01,8970.03
S19455,2025-06-17,Аксесуари,P053,retail,1,186.12,186.12
S19456,14.03.2024,Аксесуари,P023,online,5,1060.07,5300.35
S19457,2024-12-27,ноутбуки,P021,online,4,29264.46,"117057,84"
S19458,20.04.2025,Аксесуари,P058,retail,3,981.16,2943.48
S19459,09.07.2024,Смартфони ,P057,online,4,15873.44,63 493.76
S19460,2025-08-04,Побутова техніка,P059,online,5,19662.79,98313.95
S19461,2024-06-17,Ноутбуки,P011,retail,5,11130.17,55650.85
S19462,2025-03-21,Аксесуари ,P003,online,2,1652.84,3 305.68
S19463,07.11.2025,Смартфони,P057,retail,2,4611.63,-9223.26
S19464,06.06.2024,смартфони,P022,retail,4,5330.00,21320.00
S19465,2024-09-18,аксесуари,P013,online,4,707.58,2830.32
S19466,2025-03-14,одяг,P025,online,4,482.24,1928.96
S19467,2025-12-09,Смартфони,P027,wholesale,5,7677.93,38389.65
S19468,2025-12-13,Смартфони ,P057,wholesale,4,17704.27,70817.08
S19469,24.08.2025,Одяг ,P035,online,3,1977.06,5931.18 грн
S19470,2024-06-17,Ноутбуки,P036,online,3,8493.35,25480.05
S19471,09.11.2024,одяг,P030,retail,2,222.82,445.64
S19472,04.11.2024,Ноутбуки,P016,wholesale,5,10143.15,50715.75
S19473,2024-08-20,аксесуари,P008,wholesale,1,1988.64,1988.64
S19474,04.02.2025,одяг,P065,retail,1,2467.24,2467.24
S19475,2025-03-17,Аксесуари,P053,online,2,897.13,1 794.26
S19476,2025-05-04,Ноутбуки,P051,retail,1,22362.27,"22362,27"
S19477,20.04.2025,АКСЕСУАРИ,P023,retail,5,675.78,3 378.90
S19478,2025-05-09,Аксесуари,P038,online,2,126.71,253.42
S19479,2024-05-18,ноутбуки,P011,retail,5,19361.56,96807.80
S19480,30.03.2024,ОДЯГ,P025,wholesale,3,1288.85,3866.55 грн
S19481,12.03.2024,одяг,P020,online,5,1674.42,8 372.10
S19482,14.05.2025,одяг,P015,retail,4,1051.53,"4206,12"
S19483,06.09.2024,Побутова техніка,P054,online,5,17772.36,88 861.80
S19484,2025-05-09,СМАРТФОНИ,P027,online,2,7969.19,15938.38
S19485,2024-06-17,Смартфони,P042,retail,3,17807.95,53 423.85
S19486,2025-11-15,побутова техніка,P009,online,2,14793.06,29586.12
S19487,25.11.2025,Смартфони ,P017,online,5,4004.66,20023.30
S19488,2024-11-03,Ноутбуки,P031,online,5,30343.10,151715.50
S19489,11.10.2025,Смартфони,P017,online,5,10312.69,51563.45 грн
S19490,2024-11-19,Аксесуари ,P043,online,5,1305.68,6 528.40
