cc,exchangedate,rate,txt
THB,13.01.2021,9.445,Бат
THB,14.01.2021,9.445,Бат
THB,15.01.2021,9.445,Бат
THB,16.01.2021,9.445,Бат
THB,17.01.2021,9.445,Бат
THB,18.01.2021,9.445,Бат
THB,19.01.2021,9.445,Бат
THB,20.01.2021,9.445,Бат
THB,21.01.2021,9.445,Бат
THB,22.01.2021,9.445,Бат
THB,23.01.2021,9.445,Бат
THB,24.01.2021,9.445,Бат
THB,25.01.2021,9.445,Бат
THB,26.01.2021,9.445,Бат
THB,27.01.2021,9.445,Бат
THB,28.01.2021,9.445,Бат
THB,29.01.2021,9.445,Бат
THB,30.01.2021,9.445,Бат
THB,31.01.2021,9.445,Бат
THB,01.02.2021,9.4079,Бат
THB,02.02.2021,9.4079,Бат
THB,03.02.2021,9.4079,Бат
THB,04.02.2021,9.4079,Бат
THB,05.02.2021,9.4079,Бат
THB,06.02.2021,9.4079,Бат
THB,07.02.2021,9.4079,Бат
THB,08.02.2021,9.4079,Бат
THB,09.02.2021,9.4079,Бат
THB,10.02.2021,9.4079,Бат
THB,11.02.2021,9.4079,Бат
THB,12.02.2021,9.4079,Бат
THB,13.02.2021,9.4079,Бат
THB,14.02.2021,9.4079,Бат
THB,15.02.2021,9.4079,Бат
THB,16.02.2021,9.4079,Бат
THB,17.02.2021,9.4079,Бат
THB,18.02.2021,9.4079,Бат
THB,19.02.2021,9.4079,Бат
THB,20.02.2021,9.4079,Бат
THB,21.02.2021,9.4079,Бат
THB,22.02.2021,9.4079,Бат
THB,23.02.2021,9.4079,Бат
THB,24.02.2021,9.4079,Бат
THB,25.02.2021,9.4079,Бат
THB,26.02.2021,9.4079,Бат
THB,27.02.2021,9.4079,Бат
THB,28.02.2021,9.4079,Бат
THB,01.03.2021,9.2008,Бат
THB,02.03.2021,9.2008,Бат
THB,03.03.2021,9.2008,Бат
THB,04.03.2021,9.2008,Бат
THB,05.03.2021,9.2008,Бат
THB,06.03.2021,9.2008,Бат
THB,07.03.2021,9.2008,Бат
THB,08.03.2021,9.2008,Бат
THB,09.03.2021,9.2008,Бат
THB,10.03.2021,9.2008,Бат
THB,11.03.2021,9.2008,Бат
THB,12.03.2021,9.2008,Бат
THB,13.03.2021,9.2008,Бат
THB,14.03.2021,9.2008,Бат
THB,15.03.2021,9.2008,Бат
THB,16.03.2021,9.2008,Бат
THB,17.03.2021,9.2008,Бат
THB,18.03.2021,9.2008,Бат
THB,19.03.2021,9.2008,Бат
THB,20.03.2021,9.2008,Бат
THB,21.03.2021,9.2008,Бат
THB,22.03.2021,9.2008,Бат
THB,23.03.2021,9.2008,Бат
THB,24.03.2021,9.2008,Бат
THB,25.03.2021,9.2008,Бат
THB,26.03.2021,9.2008,Бат
THB,27.03.2021,9.2008,Бат
THB,28.03.2021,9.2008,Бат
THB,29.03.2021,9.2008,Бат
THB,30.03.2021,9.2008,Бат
THB,31.03.2021,9.2008,Бат
THB,01.04.2021,8.8992,Бат
THB,02.04.2021,8.8992,Бат
THB,03.04.2021,8.8992,Бат
THB,04.04.2021,8.8992,Бат
THB,05.04.2021,8.8992,Бат
THB,06.04.2021,8.8992,Бат
THB,07.04.2021,8.8992,Бат
THB,08.04.2021,8.8992,Бат
THB,09.04.2021,8.8992,Бат
THB,10.04.2021,8.8992,Бат
THB,11.04.2021,8.8992,Бат
THB,12.04.2021,8.8992,Бат
THB,13.04.2021,8.8992,Бат
THB,14.04.2021,8.8992,Бат
THB,15.04.2021,8.8992,Бат
THB,16.04.2021,8.8992,Бат
THB,17.04.2021,8.8992,Бат
THB,18.04.2021,8.8992,Бат
THB,19.04.2021,8.8992,Бат
THB,20.04.2021,8.8992,Бат
THB,21.04.2021,8.8992,Бат
THB,22.04.2021,8.8992,Бат
THB,23.04.2021,8.8992,Бат
THB,24.04.2021,8.8992,Бат
THB,25.04.2021,8.8992,Бат
THB,26.04.2021,8.8992,Бат
THB,27.04.2021,8.8992,Бат
THB,28.04.2021,8.8992,Бат
THB,29.04.2021,8.8992,Бат
THB,30.04.2021,8.8992,Бат
THB,01.05.2021,8.9008,Бат
THB,02.05.2021,8.9008,Бат
THB,03.05.2021,8.9008,Бат
THB,04.05.2021,8.9008,Бат
THB,05.05.2021,8.9008,Бат
THB,06.05.2021,8.9008,Бат
THB,07.05.2021,8.9008,Бат
THB,08.05.2021,8.9008,Бат
THB,09.05.2021,8.9008,Бат
THB,10.05.2021,8.9008,Бат
THB,11.05.2021,8.9008,Бат
THB,12.05.2021,8.9008,Бат
THB,13.05.2021,8.9008,Бат
THB,14.05.2021,8.9008,Бат
THB,15.05.2021,8.9008,Бат
THB,16.05.2021,8.9008,Бат
THB,17.05.2021,8.9008,Бат
THB,18.05.2021,8.9008,Бат
THB,19.05.2021,8.9008,Бат
THB,20.05.2021,8.9008,Бат
THB,21.05.2021,8.9008,Бат
THB,22.05.2021,8.9008,Бат
THB,23.05.2021,8.9008,Бат
THB,24.05.2021,8.9008,Бат
THB,25.05.2021,8.9008,Бат
THB,26.05.2021,8.9008,Бат
THB,27.05.2021,8.9008,Бат
THB,28.05.2021,8.9008,Бат
THB,29.05.2021,8.9008,Бат
THB,30.05.2021,8.9008,Бат
THB,31.05.2021,8.9008,Бат
THB,01.06.2021,8.8025,Бат
THB,02.06.2021,8.8025,Бат
THB,03.06.2021,8.8025,Бат
THB,04.06.2021,8.8025,Бат
THB,05.06.2021,8.8025,Бат
THB,06.06.2021,8.8025,Бат
THB,07.06.2021,8.8025,Бат
THB,08.06.2021,8.8025,Бат
THB,09.06.2021,8.8025,Бат
THB,10.06.2021,8.8025,Бат
THB,11.06.2021,8.8025,Бат
THB,12.06.2021,8.8025,Бат
THB,13.06.2021,8.8025,Бат
THB,14.06.2021,8.8025,Бат
THB,15.06.2021,8.8025,Бат
THB,16.06.2021,8.8025,Бат
THB,17.06.2021,8.8025,Бат
THB,18.06.2021,8.8025,Бат
THB,19.06.2021,8.8025,Бат
THB,20.06.2021,8.8025,Бат
THB,21.06.2021,8.8025,Бат
THB,22.06.2021,8.8025,Бат
THB,23.06.2021,8.8025,Бат
THB,24.06.2021,8.8025,Бат
THB,25.06.2021,8.8025,Бат
THB,26.06.2021,8.8025,Бат
THB,27.06.2021,8.8025,Бат
THB,28.06.2021,8.8025,Бат
THB,29.06.2021,8.8025,Бат
THB,30.06.2021,8.8025,Бат
THB,01.07.2021,8.4898,Бат
THB,02.07.2021,8.4898,Бат
THB,03.07.2021,8.4898,Бат
THB,04.07.2021,8.4898,Бат
THB,05.07.2021,8.4898,Бат
THB,06.07.2021,8.4898,Бат
THB,07.07.2021,8.4898,Бат
THB,08.07.2021,8.4898,Бат
THB,09.07.2021,8.4898,Бат
THB,10.07.2021,8.4898,Бат
THB,11.07.2021,8.4898,Бат
THB,12.07.2021,8.4898,Бат
THB,13.07.2021,8.4898,Бат
THB,14.07.2021,8.4898,Бат
THB,15.07.2021,8.4898,Бат
THB,16.07.2021,8.4898,Бат
THB,17.07.2021,8.4898,Бат
THB,18.07.2021,8.4898,Бат
THB,19.07.2021,8.4898,Бат
THB,20.07.2021,8.4898,Бат
THB,21.07.2021,8.4898,Бат
THB,22.07.2021,8.4898,Бат
THB,23.07.2021,8.4898,Бат
THB,24.07.2021,8.4898,Бат
THB,25.07.2021,8.4898,Бат
THB,26.07.2021,8.4898,Бат
THB,27.07.2021,8.4898,Бат
THB,28.07.2021,8.4898,Бат
THB,29.07.2021,8.4898,Бат
THB,30.07.2021,8.4898,Бат
THB,31.07.2021,8.4898,Бат
THB,01.08.2021,8.1577,Бат
THB,02.08.2021,8.1577,Бат
THB,03.08.2021,8.1577,Бат
THB,04.08.2021,8.1577,Бат
THB,05.08.2021,8.1577,Бат
THB,06.08.2021,8.1577,Бат
THB,07.08.2021,8.1577,Бат
THB,08.08.2021,8.1577,Бат
THB,09.08.2021,8.1577,Бат
THB,10.08.2021,8.1577,Бат
THB,11.08.2021,8.1577,Бат
THB,12.08.2021,8.1577,Бат
THB,13.08.2021,8.1577,Бат
THB,14.08.2021,8.1577,Бат
THB,15.08.2021,8.1577,Бат
THB,16.08.2021,8.1577,Бат
THB,17.08.2021,8.1577,Бат
THB,18.08.2021,8.1577,Бат
THB,19.08.2021,8.1577,Бат
THB,20.08.2021,8.1577,Бат
THB,21.08.2021,8.1577,Бат
THB,22.08.2021,8.1577,Бат
THB,23.08.2021,8.1577,Бат
THB,24.08.2021,8.1577,Бат
THB,25.08.2021,8.1577,Бат
THB,26.08.2021,8.1577,Бат
THB,27.08.2021,8.1577,Бат
THB,28.08.2021,8.1577,Бат
THB,29.08.2021,8.1577,Бат
THB,30.08.2021,8.1577,Бат
THB,31.08.2021,8.1577,Бат
THB,01.09.2021,8.3458,Бат
THB,02.09.2021,8.3458,Бат
THB,03.09.2021,8.3458,Бат
THB,04.09.2021,8.3458,Бат
THB,05.09.2021,8.3458,Бат
THB,06.09.2021,8.3458,Бат
THB,07.09.2021,8.3458,Бат
THB,08.09.2021,8.3458,Бат
THB,09.09.2021,8.3458,Бат
THB,10.09.2021,8.3458,Бат
THB,11.09.2021,8.3458,Бат
THB,12.09.2021,8.3458,Бат
THB,13.09.2021,8.3458,Бат
THB,14.09.2021,8.3458,Бат
THB,15.09.2021,8.3458,Бат
THB,16.09.2021,8.3458,Бат
THB,17.09.2021,8.3458,Бат
THB,18.09.2021,8.3458,Бат
THB,19.09.2021,8.3458,Бат
THB,20.09.2021,8.3458,Бат
THB,21.09.2021,8.3458,Бат
THB,22.09.2021,8.3458,Бат
THB,23.09.2021,8.3458,Бат
THB,24.09.2021,8.3458,Бат
THB,25.09.2021,8.3458,Бат
THB,26.09.2021,8.3458,Бат
THB,27.09.2021,8.3458,Бат
THB,28.09.2021,8.3458,Бат
THB,29.09.2021,8.3458,Бат
THB,30.09.2021,8.3458,Бат
THB,01.10.2021,7.8536,Бат
THB,02.10.2021,7.8536,Бат
THB,03.10.2021,7.8536,Бат
THB,04.10.2021,7.8536,Бат
THB,05.10.2021,7.8536,Бат
THB,06.10.2021,7.8536,Бат
THB,07.10.2021,7.8536,Бат
THB,08.10.2021,7.8536,Бат
THB,09.10.2021,7.8536,Бат
THB,10.10.2021,7.8536,Бат
THB,11.10.2021,7.8536,Бат
THB,12.10.2021,7.8536,Бат
THB,13.10.2021,7.8536,Бат
THB,14.10.2021,7.8536,Бат
THB,15.10.2021,7.8536,Бат
THB,16.10.2021,7.8536,Бат
THB,17.10.2021,7.8536,Бат
THB,18.10.2021,7.8536,Бат
THB,19.10.2021,7.8536,Бат
THB,20.10.2021,7.8536,Бат
THB,21.10.2021,7.8536,Бат
THB,22.10.2021,7.8536,Бат
THB,23.10.2021,7.8536,Бат
THB,24.10.2021,7.8536,Бат
THB,25.10.2021,7.8536,Бат
THB,26.10.2021,7.8536,Бат
THB,27.10.2021,7.8536,Бат
THB,28.10.2021,7.8536,Бат
THB,29.10.2021,7.8536,Бат
THB,30.10.2021,7.8536,Бат
THB,31.10.2021,7.8536,Бат
THB,01.11.2021,7.903,Бат
THB,02.11.2021,7.903,Бат
THB,03.11.2021,7.903,Бат
THB,04.11.2021,7.903,Бат
THB,05.11.2021,7.903,Бат
THB,06.11.2021,7.903,Бат
THB,07.11.2021,7.903,Бат
THB,08.11.2021,7.903,Бат
THB,09.11.2021,7.903,Бат
THB,10.11.2021,7.903,Бат
THB,11.11.2021,7.903,Бат
THB,12.11.2021,7.903,Бат
THB,13.11.2021,7.903,Бат
THB,14.11.2021,7.903,Бат
THB,15.11.2021,7.903,Бат
THB,16.11.2021,7.903,Бат
THB,17.11.2021,7.903,Бат
THB,18.11.2021,7.903,Бат
THB,19.11.2021,7.903,Бат
THB,20.11.2021,7.903,Бат
THB,21.11.2021,7.903,Бат
THB,22.11.2021,7.903,Бат
THB,23.11.2021,7.903,Бат
THB,24.11.2021,7.903,Бат
THB,25.11.2021,7.903,Бат
THB,26.11.2021,7.903,Бат
THB,27.11.2021,7.903,Бат
THB,28.11.2021,7.903,Бат
THB,29.11.2021,7.903,Бат
THB,30.11.2021,7.903,Бат
THB,01.12.2021,8.0788,Бат
THB,02.12.2021,8.0788,Бат
THB,03.12.2021,8.0788,Бат
THB,04.12.2021,8.0788,Бат
THB,05.12.2021,8.0788,Бат
THB,06.12.2021,8.0788,Бат
THB,07.12.2021,8.0788,Бат
THB,08.12.2021,8.0788,Бат
THB,09.12.2021,8.0788,Бат
THB,10.12.2021,8.0788,Бат
THB,11.12.2021,8.0788,Бат
THB,12.12.2021,8.0788,Бат
THB,13.12.2021,8.0788,Бат
THB,14.12.2021,8.0788,Бат
THB,15.12.2021,8.0788,Бат
THB,16.12.2021,8.0788,Бат
THB,17.12.2021,8.0788,Бат
THB,18.12.2021,8.0788,Бат
THB,19.12.2021,8.0788,Бат
THB,20.12.2021,8.0788,Бат
THB,21.12.2021,8.0788,Бат
THB,22.12.2021,8.0788,Бат
THB,23.12.2021,8.0788,Бат
THB,24.12.2021,8.0788,Бат
THB,25.12.2021,8.0788,Бат
THB,26.12.2021,8.0788,Бат
THB,27.12.2021,8.0788,Бат
THB,28.12.2021,8.0788,Бат
THB,29.12.2021,8.0788,Бат
THB,30.12.2021,8.0788,Бат
THB,31.12.2021,8.0788,Бат
THB,01.01.2022,8.1605,Бат
THB,02.01.2022,8.1605,Бат
THB,03.01.2022,8.1605,Бат
THB,04.01.2022,8.1605,Бат
THB,05.01.2022,8.1605,Бат
THB,06.01.2022,8.1605,Бат
THB,07.01.2022,8.1605,Бат
THB,08.01.2022,8.1605,Бат
THB,09.01.2022,8.1605,Бат
THB,10.01.2022,8.1605,Бат
THB,11.01.2022,8.1605,Бат
THB,12.01.2022,8.1605,Бат
THB,13.01.2022,8.1605,Бат
THB,14.01.2022,8.1605,Бат
THB,15.01.2022,8.1605,Бат
THB,16.01.2022,8.1605,Бат
THB,17.01.2022,8.1605,Бат
THB,18.01.2022,8.1605,Бат
THB,19.01.2022,8.1605,Бат
THB,20.01.2022,8.1605,Бат
THB,21.01.2022,8.1605,Бат
THB,22.01.2022,8.1605,Бат
THB,23.01.2022,8.1605,Бат
THB,24.01.2022,8.1605,Бат
THB,25.01.2022,8.1605,Бат
THB,26.01.2022,8.1605,Бат
THB,27.01.2022,8.1605,Бат
THB,28.01.2022,8.1605,Бат
THB,29.01.2022,8.1605,Бат
THB,30.01.2022,8.1605,Бат
THB,31.01.2022,8.1605,Бат
THB,01.02.2022,8.548,Бат
THB,02.02.2022,8.548,Бат
THB,03.02.2022,8.548,Бат
THB,04.02.2022,8.548,Бат
THB,05.02.2022,8.548,Бат
THB,06.02.2022,8.548,Бат
THB,07.02.2022,8.548,Бат
THB,08.02.2022,8.548,Бат
THB,09.02.2022,8.548,Бат
THB,10.02.2022,8.548,Бат
THB,11.02.2022,8.548,Бат
THB,12.02.2022,8.548,Бат
THB,13.02.2022,8.548,Бат
THB,14.02.2022,8.548,Бат
THB,15.02.2022,8.548,Бат
THB,16.02.2022,8.548,Бат
THB,17.02.2022,8.548,Бат
THB,18.02.2022,8.548,Бат
THB,19.02.2022,8.548,Бат
THB,20.02.2022,8.548,Бат
THB,21.02.2022,8.548,Бат
THB,22.02.2022,8.548,Бат
THB,23.02.2022,8.548,Бат
THB,24.02.2022,8.548,Бат
THB,25.02.2022,8.548,Бат
THB,26.02.2022,8.548,Бат
THB,27.02.2022,8.548,Бат
THB,28.02.2022,8.548,Бат
THB,01.03.2022,8.548,Бат
THB,02.03.2022,8.548,Бат
THB,03.03.2022,8.548,Бат
THB,04.03.2022,8.548,Бат
THB,05.03.2022,8.548,Бат
THB,06.03.2022,8.548,Бат
THB,07.03.2022,8.548,Бат
THB,08.03.2022,8.548,Бат
THB,09.03.2022,8.548,Бат
THB,10.03.2022,8.548,Бат
THB,11.03.2022,8.548,Бат
THB,12.03.2022,8.548,Бат
THB,13.03.2022,8.548,Бат
THB,14.03.2022,8.548,Бат
THB,15.03.2022,8.548,Бат
THB,16.03.2022,8.548,Бат
THB,17.03.2022,8.548,Бат
THB,18.03.2022,8.548,Бат
THB,19.03.2022,8.548,Бат
THB,20.03.2022,8.548,Бат
THB,21.03.2022,8.548,Бат
THB,22.03.2022,8.548,Бат
THB,23.03.2022,8.548,Бат
THB,24.03.2022,8.548,Бат
THB,25.03.2022,8.548,Бат
THB,26.03.2022,8.548,Бат
THB,27.03.2022,8.548,Бат
THB,28.03.2022,8.548,Бат
THB,29.03.2022,8.548,Бат
THB,30.03.2022,8.548,Бат
THB,31.03.2022,8.548,Бат
THB,01.04.2022,8.7963,Бат
THB,02.04.2022,8.7963,Бат
THB,03.04.2022,8.7963,Бат
THB,04.04.2022,8.7963,Бат
THB,05.04.2022,8.7963,Бат
THB,06.04.2022,8.7963,Бат
THB,07.04.2022,8.7963,Бат
THB,08.04.2022,8.7963,Бат
THB,09.04.2022,8.7963,Бат
THB,10.04.2022,8.7963,Бат
THB,11.04.2022,8.7963,Бат
THB,12.04.2022,8.7963,Бат
THB,13.04.2022,8.7963,Бат
THB,14.04.2022,8.7963,Бат
THB,15.04.2022,8.7963,Бат
THB,16.04.2022,8.7963,Бат
THB,17.04.2022,8.7963,Бат
THB,18.04.2022,8.7963,Бат
THB,19.04.2022,8.7963,Бат
THB,20.04.2022,8.7963,Бат
THB,21.04.2022,8.7963,Бат
THB,22.04.2022,8.7963,Бат
THB,23.04.2022,8.7963,Бат
THB,24.04.2022,8.7963,Бат
THB,25.04.2022,8.7963,Бат
THB,26.04.2022,8.7963,Бат
THB,27.04.2022,8.7963,Бат
THB,28.04.2022,8.7963,Бат
THB,29.04.2022,8.7963,Бат
THB,30.04.2022,8.7963,Бат
THB,01.05.2022,8.5561,Бат
THB,02.05.2022,8.5561,Бат
THB,03.05.2022,8.5561,Бат
THB,04.05.2022,8.5561,Бат
THB,05.05.2022,8.5561,Бат
THB,06.05.2022,8.5561,Бат
THB,07.05.2022,8.5561,Бат
THB,08.05.2022,8.5561,Бат
THB,09.05.2022,8.5561,Бат
THB,10.05.2022,8.5561,Бат
THB,11.05.2022,8.5561,Бат
THB,12.05.2022,8.5561,Бат
THB,13.05.2022,8.5561,Бат
THB,14.05.2022,8.5561,Бат
THB,15.05.2022,8.5561,Бат
THB,16.05.2022,8.5561,Бат
THB,17.05.2022,8.5561,Бат
THB,18.05.2022,8.5561,Бат
THB,19.05.2022,8.5561,Бат
THB,20.05.2022,8.5561,Бат
THB,21.05.2022,8.5561,Бат
THB,22.05.2022,8.5561,Бат
THB,23.05.2022,8.5561,Бат
THB,24.05.2022,8.5561,Бат
THB,25.05.2022,8.5561,Бат
THB,26.05.2022,8.5561,Бат
THB,27.05.2022,8.5561,Бат
THB,28.05.2022,8.5561,Бат
THB,29.05.2022,8.5561,Бат
THB,30.05.2022,8.5561,Бат
THB,31.05.2022,8.5561,Бат
THB,01.06.2022,8.5261,Бат
THB,02.06.2022,8.5261,Бат
THB,03.06.2022,8.5261,Бат
THB,04.06.2022,8.5261,Бат
THB,05.06.2022,8.5261,Бат
THB,06.06.2022,8.5261,Бат
THB,07.06.2022,8.5261,Бат
THB,08.06.2022,8.5261,Бат
THB,09.06.2022,8.5261,Бат
THB,10.06.2022,8.5261,Бат
THB,11.06.2022,8.5261,Бат
THB,12.06.2022,8.5261,Бат
THB,13.06.2022,8.5261,Бат
THB,14.06.2022,8.5261,Бат
THB,15.06.2022,8.5261,Бат
THB,16.06.2022,8.5261,Бат
THB,17.06.2022,8.5261,Бат
THB,18.06.2022,8.5261,Бат
THB,19.06.2022,8.5261,Бат
THB,20.06.2022,8.5261,Бат
THB,21.06.2022,8.5261,Бат
THB,22.06.2022,8.5261,Бат
THB,23.06.2022,8.5261,Бат
THB,24.06.2022,8.5261,Бат
THB,25.06.2022,8.5261,Бат
THB,26.06.2022,8.5261,Бат
THB,27.06.2022,8.5261,Бат
THB,28.06.2022,8.5261,Бат
THB,29.06.2022,8.5261,Бат
THB,30.06.2022,8.5261,Бат
THB,01.07.2022,8.2706,Бат
THB,02.07.2022,8.2706,Бат
THB,03.07.2022,8.2706,Бат
THB,04.07.2022,8.2706,Бат
THB,05.07.2022,8.2706,Бат
THB,06.07.2022,8.2706,Бат
THB,07.07.2022,8.2706,Бат
THB,08.07.2022,8.2706,Бат
THB,09.07.2022,8.2706,Бат
THB,10.07.2022,8.2706,Бат
THB,11.07.2022,8.2706,Бат
THB,12.07.2022,8.2706,Бат
THB,13.07.2022,8.2706,Бат
THB,14.07.2022,8.2706,Бат
THB,15.07.2022,8.2706,Бат
THB,16.07.2022,8.2706,Бат
THB,17.07.2022,8.2706,Бат
THB,18.07.2022,8.2706,Бат
THB,19.07.2022,8.2706,Бат
THB,20.07.2022,8.2706,Бат
THB,21.07.2022,8.2706,Бат
THB,22.07.2022,8.2706,Бат
THB,23.07.2022,8.2706,Бат
THB,24.07.2022,8.2706,Бат
THB,25.07.2022,8.2706,Бат
THB,26.07.2022,8.2706,Бат
THB,27.07.2022,8.2706,Бат
THB,28.07.2022,8.2706,Бат
THB,29.07.2022,8.2706,Бат
THB,30.07.2022,8.2706,Бат
THB,31.07.2022,8.2706,Бат
THB,01.08.2022,10.0882,Бат
THB,02.08.2022,10.0882,Бат
THB,03.08.2022,10.0882,Бат
THB,04.08.2022,10.0882,Бат
THB,05.08.2022,10.0882,Бат
THB,06.08.2022,10.0882,Бат
THB,07.08.2022,10.0882,Бат
THB,08.08.2022,10.0882,Бат
THB,09.08.2022,10.0882,Бат
THB,10.08.2022,10.0882,Бат
THB,11.08.2022,10.0882,Бат
THB,12.08.2022,10.0882,Бат
THB,13.08.2022,10.0882,Бат
THB,14.08.2022,10.0882,Бат
THB,15.08.2022,10.0882,Бат
THB,16.08.2022,10.0882,Бат
THB,17.08.2022,10.0882,Бат
THB,18.08.2022,10.0882,Бат
THB,19.08.2022,10.0882,Бат
THB,20.08.2022,10.0882,Бат
THB,21.08.2022,10.0882,Бат
THB,22.08.2022,10.0882,Бат
THB,23.08.2022,10.0882,Бат
THB,24.08.2022,10.0882,Бат
THB,25.08.2022,10.0882,Бат
THB,26.08.2022,10.0882,Бат
THB,27.08.2022,10.0882,Бат
THB,28.08.2022,10.0882,Бат
THB,29.08.2022,10.0882,Бат
THB,30.08.2022,10.0882,Бат
THB,31.08.2022,10.0882,Бат
THB,01.09.2022,10.0347,Бат
THB,02.09.2022,10.0347,Бат
THB,03.09.2022,10.0347,Бат
THB,04.09.2022,10.0347,Бат
THB,05.09.2022,10.0347,Бат
THB,06.09.2022,10.0347,Бат
THB,07.09.2022,10.0347,Бат
THB,08.09.2022,10.0347,Бат
THB,09.09.2022,10.0347,Бат
THB,10.09.2022,10.0347,Бат
THB,11.09.2022,10.0347,Бат
THB,12.09.2022,10.0347,Бат
THB,13.09.2022,10.0347,Бат
THB,14.09.2022,10.0347,Бат
THB,15.09.2022,10.0347,Бат
THB,16.09.2022,10.0347,Бат
THB,17.09.2022,10.0347,Бат
THB,18.09.2022,10.0347,Бат
THB,19.09.2022,10.0347,Бат
THB,20.09.2022,10.0347,Бат
THB,21.09.2022,10.0347,Бат
THB,22.09.2022,10.0347,Бат
THB,23.09.2022,10.0347,Бат
THB,24.09.2022,10.0347,Бат
THB,25.09.2022,10.0347,Бат
THB,26.09.2022,10.0347,Бат
THB,27.09.2022,10.0347,Бат
